Date,Rainfall_mm,Soil_Moisture,Risk_Level,DISTRICT,YEAR
2011-05-31,23.9,0.457,Low,UDUPI,2011
2011-06-01,21.2,0.477,Low,UDUPI,2011
2011-06-02,55.3,0.489,Medium,UDUPI,2011
2011-06-03,55.3,0.477,Medium,UDUPI,2011
2011-06-04,24.4,0.469,Low,UDUPI,2011
2011-06-05,24.7,0.486,Low,UDUPI,2011
2011-06-06,25.2,0.471,Low,UDUPI,2011
2011-06-07,24.4,0.471,Low,UDUPI,2011
2011-06-08,22.2,0.48,Low,UDUPI,2011
2011-06-09,27.2,0.478,Low,UDUPI,2011
2011-06-10,26.7,0.482,Low,UDUPI,2011
2011-06-11,20.1,0.487,Low,UDUPI,2011
2011-06-12,15.8,0.48,Low,UDUPI,2011
2011-06-13,18.5,0.498,Low,UDUPI,2011
2011-06-14,56.4,0.478,Medium,UDUPI,2011
2011-06-15,42.4,0.488,Medium,UDUPI,2011
2011-06-16,32.2,0.483,Low,UDUPI,2011
2011-06-17,15.7,0.494,Low,UDUPI,2011
2011-06-18,7.9,0.508,Low,UDUPI,2011
2011-06-19,5.8,0.471,Low,UDUPI,2011
2011-06-20,7.5,0.501,Low,UDUPI,2011
2011-06-21,5.7,0.504,Low,UDUPI,2011
2011-06-22,13.2,0.481,Low,UDUPI,2011
2011-06-23,9.7,0.467,Low,UDUPI,2011
2011-06-24,9.0,0.495,Low,UDUPI,2011
2011-06-25,19.4,0.491,Low,UDUPI,2011
2011-06-26,18.4,0.488,Low,UDUPI,2011
2011-06-27,62.9,0.488,High,UDUPI,2011
2011-06-28,14.3,0.478,Low,UDUPI,2011
2011-06-29,6.9,0.5,Low,UDUPI,2011
2011-06-30,19.7,0.496,Low,UDUPI,2011
2011-07-01,74.0,0.476,High,UDUPI,2011
2011-07-02,57.4,0.498,Medium,UDUPI,2011
2011-07-03,42.6,0.468,Medium,UDUPI,2011
2011-07-04,24.8,0.499,Low,UDUPI,2011
2011-07-05,10.8,0.484,Low,UDUPI,2011
2011-07-06,34.1,0.483,Low,UDUPI,2011
2011-07-07,14.9,0.495,Low,UDUPI,2011
2011-07-08,10.7,0.477,Low,UDUPI,2011
2011-07-09,3.2,0.474,Low,UDUPI,2011
2011-07-10,14.2,0.483,Low,UDUPI,2011
2011-07-11,25.2,0.472,Low,UDUPI,2011
2011-07-12,13.9,0.498,Low,UDUPI,2011
2011-07-13,19.6,0.48,Low,UDUPI,2011
2011-07-14,25.2,0.492,Low,UDUPI,2011
2011-07-15,67.7,0.484,High,UDUPI,2011
2011-07-16,64.0,0.484,High,UDUPI,2011
2011-07-17,56.8,0.481,Medium,UDUPI,2011
2011-07-18,40.2,0.479,Medium,UDUPI,2011
2011-07-19,23.5,0.468,Low,UDUPI,2011
2011-07-20,17.5,0.492,Low,UDUPI,2011
2011-07-21,25.5,0.476,Low,UDUPI,2011
2011-07-22,26.5,0.476,Low,UDUPI,2011
2011-07-23,34.4,0.471,Low,UDUPI,2011
2011-07-24,31.1,0.48,Low,UDUPI,2011
2011-07-25,23.0,0.494,Low,UDUPI,2011
2011-07-26,32.2,0.486,Low,UDUPI,2011
2011-07-27,35.1,0.469,Low,UDUPI,2011
2011-07-28,30.0,0.483,Low,UDUPI,2011
2011-07-29,44.1,0.485,Medium,UDUPI,2011
2011-07-30,39.3,0.485,Low,UDUPI,2011
2011-07-31,32.4,0.47,Low,UDUPI,2011
2011-08-01,9.3,0.501,Low,UDUPI,2011
2011-08-02,62.5,0.473,High,UDUPI,2011
2011-08-03,80.1,0.482,High,UDUPI,2011
2011-08-04,43.8,0.476,Medium,UDUPI,2011
2011-08-05,35.9,0.48,Low,UDUPI,2011
2011-08-06,29.2,0.47,Low,UDUPI,2011
2011-08-07,32.1,0.492,Low,UDUPI,2011
2011-08-08,15.1,0.477,Low,UDUPI,2011
2011-08-09,13.7,0.479,Low,UDUPI,2011
2011-08-10,9.3,0.473,Low,UDUPI,2011
2011-08-11,15.0,0.488,Low,UDUPI,2011
2011-08-12,20.0,0.479,Low,UDUPI,2011
2011-08-13,7.0,0.476,Low,UDUPI,2011
2011-08-14,7.7,0.486,Low,UDUPI,2011
2011-08-15,6.1,0.497,Low,UDUPI,2011
2011-08-16,15.2,0.479,Low,UDUPI,2011
2011-08-17,8.5,0.487,Low,UDUPI,2011
2011-08-18,51.0,0.495,Medium,UDUPI,2011
2011-08-19,64.0,0.484,High,UDUPI,2011
2011-08-20,70.2,0.484,High,UDUPI,2011
2011-08-21,61.0,0.481,High,UDUPI,2011
2011-08-22,18.7,0.491,Low,UDUPI,2011
2011-08-23,20.2,0.474,Low,UDUPI,2011
2011-08-24,5.1,0.499,Low,UDUPI,2011
2011-08-25,10.5,0.51,Low,UDUPI,2011
2011-08-26,6.6,0.483,Low,UDUPI,2011
2011-08-27,10.7,0.493,Low,UDUPI,2011
2011-08-28,16.1,0.486,Low,UDUPI,2011
2011-08-29,40.8,0.476,Medium,UDUPI,2011
2011-08-30,32.3,0.483,Low,UDUPI,2011
2011-08-31,113.8,0.485,High,UDUPI,2011
2011-09-01,97.5,0.485,High,UDUPI,2011
2011-09-02,51.8,0.481,Medium,UDUPI,2011
2011-09-03,33.5,0.475,Low,UDUPI,2011
2011-09-04,14.3,0.485,Low,UDUPI,2011
2011-09-05,11.7,0.48,Low,UDUPI,2011
2011-09-06,14.3,0.485,Low,UDUPI,2011
2011-09-07,20.6,0.485,Low,UDUPI,2011
2011-09-08,12.3,0.502,Low,UDUPI,2011
2011-09-09,13.9,0.478,Low,UDUPI,2011
2011-09-10,6.8,0.502,Low,UDUPI,2011
2011-09-11,12.7,0.477,Low,UDUPI,2011
2011-09-12,12.0,0.497,Low,UDUPI,2011
2011-09-13,30.2,0.472,Low,UDUPI,2011
2011-09-14,58.4,0.492,Medium,UDUPI,2011
2011-09-15,57.0,0.477,Medium,UDUPI,2011
2011-09-16,12.2,0.509,Low,UDUPI,2011
2011-09-17,5.6,0.504,Low,UDUPI,2011
2011-09-18,20.1,0.495,Low,UDUPI,2011
2011-09-19,12.8,0.487,Low,UDUPI,2011
2011-09-20,1.7,0.479,Low,UDUPI,2011
2011-09-21,6.8,0.479,Low,UDUPI,2011
2011-09-22,1.0,0.475,Low,UDUPI,2011
2011-09-23,1.0,0.468,Low,UDUPI,2011
2011-09-24,0.5,0.461,Low,UDUPI,2011
2011-09-25,0.3,0.452,Low,UDUPI,2011
2011-09-26,0.0,0.44,Low,UDUPI,2011
2011-09-27,0.0,0.428,Low,UDUPI,2011
2011-09-28,0.1,0.417,Low,UDUPI,2011
2011-09-29,0.3,0.409,Low,UDUPI,2011
2011-09-30,0.0,0.399,Low,UDUPI,2011
2011-10-01,0.3,0.39,Low,UDUPI,2011
2011-10-02,0.2,0.387,Low,UDUPI,2011
2011-10-03,0.0,0.379,Low,UDUPI,2011
2011-10-04,0.7,0.37,Low,UDUPI,2011
2011-10-05,0.0,0.36,Low,UDUPI,2011
2011-10-06,0.0,0.349,Low,UDUPI,2011
2011-10-07,0.0,0.342,Low,UDUPI,2011
2011-10-08,0.9,0.341,Low,UDUPI,2011
2011-10-09,2.0,0.349,Low,UDUPI,2011
2011-10-10,17.0,0.42,Low,UDUPI,2011
2011-10-11,6.0,0.478,Low,UDUPI,2011
2011-10-12,5.9,0.48,Low,UDUPI,2011
2011-10-13,8.9,0.469,Low,UDUPI,2011
2011-10-14,7.9,0.491,Low,UDUPI,2011
2011-10-15,9.5,0.479,Low,UDUPI,2011
2011-10-16,10.7,0.483,Low,UDUPI,2011
2011-10-17,3.4,0.475,Low,UDUPI,2011
2011-10-18,4.7,0.478,Low,UDUPI,2011
2011-10-19,0.5,0.461,Low,UDUPI,2011
2011-10-20,3.6,0.468,Low,UDUPI,2011
2011-10-21,0.8,0.464,Low,UDUPI,2011
2011-10-22,3.2,0.479,Low,UDUPI,2011
2011-10-23,9.2,0.462,Low,UDUPI,2011
2011-10-24,2.2,0.465,Low,UDUPI,2011
2011-10-25,17.9,0.481,Low,UDUPI,2011
2011-10-26,18.5,0.485,Low,UDUPI,2011
2011-10-27,13.4,0.495,Low,UDUPI,2011
2011-10-28,0.9,0.49,Low,UDUPI,2011
2011-10-29,7.6,0.478,Low,UDUPI,2011
2011-10-30,11.7,0.482,Low,UDUPI,2011
2011-10-31,5.4,0.457,Low,UDUPI,2011
2011-11-01,19.9,0.482,Low,UDUPI,2011
2011-11-02,47.2,0.48,Medium,UDUPI,2011
2011-11-03,29.2,0.474,Low,UDUPI,2011
2011-11-04,9.0,0.485,Low,UDUPI,2011
2011-11-05,28.9,0.48,Low,UDUPI,2011
2011-11-06,14.6,0.456,Low,UDUPI,2011
2011-11-07,0.2,0.477,Low,UDUPI,2011
2011-11-08,0.3,0.467,Low,UDUPI,2011
2011-11-09,0.0,0.452,Low,UDUPI,2011
2011-11-10,0.0,0.439,Low,UDUPI,2011
2011-11-11,0.0,0.428,Low,UDUPI,2011
2011-11-12,0.0,0.417,Low,UDUPI,2011
2011-11-13,0.0,0.407,Low,UDUPI,2011
2011-11-14,0.0,0.398,Low,UDUPI,2011
2011-11-15,0.0,0.388,Low,UDUPI,2011
2011-11-16,0.0,0.378,Low,UDUPI,2011
2011-11-17,0.0,0.368,Low,UDUPI,2011
2011-11-18,0.0,0.359,Low,UDUPI,2011
2011-11-19,0.0,0.35,Low,UDUPI,2011
2011-11-20,0.0,0.341,Low,UDUPI,2011
2011-11-21,0.0,0.332,Low,UDUPI,2011
2011-11-22,0.0,0.325,Low,UDUPI,2011
2011-11-23,0.0,0.317,Low,UDUPI,2011
2011-11-24,0.0,0.311,Low,UDUPI,2011
2011-11-25,0.0,0.304,Low,UDUPI,2011
2011-11-26,3.1,0.307,Low,UDUPI,2011
2011-11-27,6.4,0.342,Low,UDUPI,2011
2011-11-28,8.9,0.388,Low,UDUPI,2011
2011-11-29,2.9,0.457,Low,UDUPI,2011
2011-11-30,1.2,0.442,Low,UDUPI,2011
2011-12-01,0.0,0.424,Low,UDUPI,2011
2011-12-02,0.0,0.406,Low,UDUPI,2011
2011-12-03,0.8,0.394,Low,UDUPI,2011
2011-12-04,0.0,0.384,Low,UDUPI,2011
2011-12-05,0.0,0.371,Low,UDUPI,2011
2011-12-06,0.0,0.359,Low,UDUPI,2011
2011-12-07,0.0,0.348,Low,UDUPI,2011
2011-12-08,0.0,0.336,Low,UDUPI,2011
2011-12-09,0.0,0.326,Low,UDUPI,2011
2011-12-10,0.0,0.318,Low,UDUPI,2011
2011-12-11,0.0,0.311,Low,UDUPI,2011
2011-12-12,0.0,0.306,Low,UDUPI,2011
2011-12-13,0.0,0.301,Low,UDUPI,2011
2011-12-14,0.0,0.295,Low,UDUPI,2011
2011-12-15,0.0,0.289,Low,UDUPI,2011
2011-12-16,0.0,0.285,Low,UDUPI,2011
2011-12-17,0.0,0.281,Low,UDUPI,2011
2011-12-18,0.0,0.278,Low,UDUPI,2011
2011-12-19,0.0,0.274,Low,UDUPI,2011
2011-12-20,0.0,0.272,Low,UDUPI,2011
2011-12-21,0.0,0.269,Low,UDUPI,2011
2011-12-22,0.0,0.267,Low,UDUPI,2011
2011-12-23,0.0,0.265,Low,UDUPI,2011
2011-12-24,0.0,0.264,Low,UDUPI,2011
2011-12-25,0.0,0.262,Low,UDUPI,2011
2011-12-26,0.0,0.261,Low,UDUPI,2011
2011-12-27,0.0,0.259,Low,UDUPI,2011
2011-12-28,0.0,0.259,Low,UDUPI,2011
2011-12-29,0.0,0.258,Low,UDUPI,2011
2011-12-30,0.0,0.257,Low,UDUPI,2011
2011-12-31,0.0,0.256,Low,UDUPI,2011
2012-01-01,2.3,0.265,Low,UDUPI,2012
2012-01-02,0.8,0.282,Low,UDUPI,2012
2012-01-03,0.0,0.281,Low,UDUPI,2012
2012-01-04,0.0,0.278,Low,UDUPI,2012
2012-01-05,0.0,0.275,Low,UDUPI,2012
2012-01-06,0.0,0.272,Low,UDUPI,2012
2012-01-07,0.0,0.27,Low,UDUPI,2012
2012-01-08,0.0,0.268,Low,UDUPI,2012
2012-01-09,0.0,0.266,Low,UDUPI,2012
2012-01-10,0.0,0.264,Low,UDUPI,2012
2012-01-11,0.0,0.262,Low,UDUPI,2012
2012-01-12,0.0,0.261,Low,UDUPI,2012
2012-01-13,0.0,0.259,Low,UDUPI,2012
2012-01-14,0.0,0.258,Low,UDUPI,2012
2012-01-15,0.0,0.257,Low,UDUPI,2012
2012-01-16,0.0,0.256,Low,UDUPI,2012
2012-01-17,0.0,0.255,Low,UDUPI,2012
2012-01-18,0.0,0.255,Low,UDUPI,2012
2012-01-19,0.0,0.255,Low,UDUPI,2012
2012-01-20,0.0,0.254,Low,UDUPI,2012
2012-01-21,0.0,0.254,Low,UDUPI,2012
2012-01-22,0.0,0.254,Low,UDUPI,2012
2012-01-23,0.0,0.253,Low,UDUPI,2012
2012-01-24,0.0,0.253,Low,UDUPI,2012
2012-01-25,0.0,0.253,Low,UDUPI,2012
2012-01-26,0.0,0.253,Low,UDUPI,2012
2012-01-27,0.0,0.253,Low,UDUPI,2012
2012-01-28,0.0,0.253,Low,UDUPI,2012
2012-01-29,0.0,0.253,Low,UDUPI,2012
2012-01-30,0.0,0.253,Low,UDUPI,2012
2012-01-31,0.0,0.253,Low,UDUPI,2012
2012-02-01,0.0,0.253,Low,UDUPI,2012
2012-02-02,0.0,0.253,Low,UDUPI,2012
2012-02-03,0.0,0.252,Low,UDUPI,2012
2012-02-04,0.0,0.252,Low,UDUPI,2012
2012-02-05,0.0,0.252,Low,UDUPI,2012
2012-02-06,0.0,0.252,Low,UDUPI,2012
2012-02-07,0.0,0.252,Low,UDUPI,2012
2012-02-08,0.0,0.252,Low,UDUPI,2012
2012-02-09,0.0,0.252,Low,UDUPI,2012
2012-02-10,0.0,0.252,Low,UDUPI,2012
2012-02-11,0.0,0.252,Low,UDUPI,2012
2012-02-12,0.0,0.253,Low,UDUPI,2012
2012-02-13,0.0,0.253,Low,UDUPI,2012
2012-02-14,0.0,0.253,Low,UDUPI,2012
2012-02-15,0.0,0.253,Low,UDUPI,2012
2012-02-16,0.0,0.253,Low,UDUPI,2012
2012-02-17,0.0,0.253,Low,UDUPI,2012
2012-02-18,0.0,0.253,Low,UDUPI,2012
2012-02-19,0.0,0.253,Low,UDUPI,2012
2012-02-20,0.0,0.252,Low,UDUPI,2012
2012-02-21,0.0,0.252,Low,UDUPI,2012
2012-02-22,0.0,0.252,Low,UDUPI,2012
2012-02-23,0.0,0.252,Low,UDUPI,2012
2012-02-24,0.0,0.252,Low,UDUPI,2012
2012-02-25,0.0,0.252,Low,UDUPI,2012
2012-02-26,0.0,0.252,Low,UDUPI,2012
2012-02-27,0.0,0.252,Low,UDUPI,2012
2012-02-28,0.0,0.252,Low,UDUPI,2012
2012-02-29,0.0,0.252,Low,UDUPI,2012
2012-03-01,0.0,0.252,Low,UDUPI,2012
2012-03-02,0.0,0.252,Low,UDUPI,2012
2012-03-03,0.0,0.252,Low,UDUPI,2012
2012-03-04,0.0,0.252,Low,UDUPI,2012
2012-03-05,0.0,0.252,Low,UDUPI,2012
2012-03-06,0.0,0.252,Low,UDUPI,2012
2012-03-07,0.0,0.252,Low,UDUPI,2012
2012-03-08,0.0,0.252,Low,UDUPI,2012
2012-03-09,0.0,0.252,Low,UDUPI,2012
2012-03-10,0.0,0.252,Low,UDUPI,2012
2012-03-11,0.0,0.252,Low,UDUPI,2012
2012-03-12,0.0,0.252,Low,UDUPI,2012
2012-03-13,0.0,0.252,Low,UDUPI,2012
2012-03-14,0.0,0.253,Low,UDUPI,2012
2012-03-15,0.0,0.254,Low,UDUPI,2012
2012-03-16,0.0,0.253,Low,UDUPI,2012
2012-03-17,0.0,0.253,Low,UDUPI,2012
2012-03-18,0.0,0.253,Low,UDUPI,2012
2012-03-19,0.0,0.253,Low,UDUPI,2012
2012-03-20,0.0,0.253,Low,UDUPI,2012
2012-03-21,0.0,0.253,Low,UDUPI,2012
2012-03-22,0.0,0.253,Low,UDUPI,2012
2012-03-23,0.5,0.258,Low,UDUPI,2012
2012-03-24,0.4,0.267,Low,UDUPI,2012
2012-03-25,0.0,0.272,Low,UDUPI,2012
2012-03-26,0.0,0.27,Low,UDUPI,2012
2012-03-27,0.0,0.267,Low,UDUPI,2012
2012-03-28,0.0,0.265,Low,UDUPI,2012
2012-03-29,0.0,0.263,Low,UDUPI,2012
2012-03-30,0.0,0.262,Low,UDUPI,2012
2012-03-31,0.0,0.26,Low,UDUPI,2012
2012-04-01,0.0,0.258,Low,UDUPI,2012
2012-04-02,0.5,0.262,Low,UDUPI,2012
2012-04-03,2.9,0.282,Low,UDUPI,2012
2012-04-04,0.2,0.297,Low,UDUPI,2012
2012-04-05,0.0,0.291,Low,UDUPI,2012
2012-04-06,1.5,0.291,Low,UDUPI,2012
2012-04-07,0.0,0.293,Low,UDUPI,2012
2012-04-08,0.0,0.286,Low,UDUPI,2012
2012-04-09,0.0,0.28,Low,UDUPI,2012
2012-04-10,0.0,0.276,Low,UDUPI,2012
2012-04-11,0.2,0.272,Low,UDUPI,2012
2012-04-12,0.0,0.272,Low,UDUPI,2012
2012-04-13,0.0,0.27,Low,UDUPI,2012
2012-04-14,0.0,0.267,Low,UDUPI,2012
2012-04-15,0.7,0.268,Low,UDUPI,2012
2012-04-16,0.0,0.268,Low,UDUPI,2012
2012-04-17,0.3,0.267,Low,UDUPI,2012
2012-04-18,2.0,0.279,Low,UDUPI,2012
2012-04-19,4.1,0.314,Low,UDUPI,2012
2012-04-20,0.0,0.323,Low,UDUPI,2012
2012-04-21,1.2,0.323,Low,UDUPI,2012
2012-04-22,0.0,0.312,Low,UDUPI,2012
2012-04-23,0.0,0.301,Low,UDUPI,2012
2012-04-24,0.7,0.293,Low,UDUPI,2012
2012-04-25,2.0,0.307,Low,UDUPI,2012
2012-04-26,3.1,0.308,Low,UDUPI,2012
2012-04-27,18.2,0.419,Low,UDUPI,2012
2012-04-28,0.7,0.372,Low,UDUPI,2012
2012-04-29,0.2,0.366,Low,UDUPI,2012
2012-04-30,0.0,0.35,Low,UDUPI,2012
2012-05-01,0.0,0.337,Low,UDUPI,2012
2012-05-02,0.0,0.325,Low,UDUPI,2012
2012-05-03,0.0,0.315,Low,UDUPI,2012
2012-05-04,0.0,0.306,Low,UDUPI,2012
2012-05-05,0.0,0.298,Low,UDUPI,2012
2012-05-06,0.0,0.29,Low,UDUPI,2012
2012-05-07,0.0,0.285,Low,UDUPI,2012
2012-05-08,0.0,0.28,Low,UDUPI,2012
2012-05-09,0.0,0.276,Low,UDUPI,2012
2012-05-10,0.3,0.273,Low,UDUPI,2012
2012-05-11,10.9,0.301,Low,UDUPI,2012
2012-05-12,13.8,0.418,Low,UDUPI,2012
2012-05-13,3.5,0.439,Low,UDUPI,2012
2012-05-14,0.0,0.404,Low,UDUPI,2012
2012-05-15,0.4,0.38,Low,UDUPI,2012
2012-05-16,0.0,0.364,Low,UDUPI,2012
2012-05-17,0.7,0.35,Low,UDUPI,2012
2012-05-18,0.0,0.336,Low,UDUPI,2012
2012-05-19,0.0,0.323,Low,UDUPI,2012
2012-05-20,0.0,0.312,Low,UDUPI,2012
2012-05-21,0.0,0.304,Low,UDUPI,2012
2012-05-22,0.0,0.298,Low,UDUPI,2012
2012-05-23,0.4,0.296,Low,UDUPI,2012
2012-05-24,0.7,0.296,Low,UDUPI,2012
2012-05-25,1.5,0.303,Low,UDUPI,2012
2012-05-26,2.4,0.309,Low,UDUPI,2012
2012-05-27,1.4,0.312,Low,UDUPI,2012
2012-05-28,0.5,0.309,Low,UDUPI,2012
2012-05-29,0.2,0.304,Low,UDUPI,2012
2012-05-30,2.2,0.306,Low,UDUPI,2012
2012-05-31,0.5,0.308,Low,UDUPI,2012
2012-06-01,1.2,0.309,Low,UDUPI,2012
2012-06-02,1.8,0.312,Low,UDUPI,2012
2012-06-03,9.6,0.355,Low,UDUPI,2012
2012-06-04,28.2,0.47,Low,UDUPI,2012
2012-06-05,35.9,0.471,Low,UDUPI,2012
2012-06-06,43.8,0.484,Medium,UDUPI,2012
2012-06-07,21.1,0.459,Low,UDUPI,2012
2012-06-08,11.1,0.464,Low,UDUPI,2012
2012-06-09,9.0,0.477,Low,UDUPI,2012
2012-06-10,3.3,0.485,Low,UDUPI,2012
2012-06-11,6.9,0.495,Low,UDUPI,2012
2012-06-12,57.4,0.482,Medium,UDUPI,2012
2012-06-13,33.3,0.474,Low,UDUPI,2012
2012-06-14,13.9,0.49,Low,UDUPI,2012
2012-06-15,17.3,0.486,Low,UDUPI,2012
2012-06-16,21.8,0.482,Low,UDUPI,2012
2012-06-17,76.1,0.489,High,UDUPI,2012
2012-06-18,49.2,0.484,Medium,UDUPI,2012
2012-06-19,27.5,0.475,Low,UDUPI,2012
2012-06-20,9.8,0.489,Low,UDUPI,2012
2012-06-21,11.9,0.489,Low,UDUPI,2012
2012-06-22,14.2,0.486,Low,UDUPI,2012
2012-06-23,4.6,0.494,Low,UDUPI,2012
2012-06-24,7.1,0.502,Low,UDUPI,2012
2012-06-25,10.9,0.486,Low,UDUPI,2012
2012-06-26,22.3,0.458,Low,UDUPI,2012
2012-06-27,28.4,0.474,Low,UDUPI,2012
2012-06-28,42.3,0.495,Medium,UDUPI,2012
2012-06-29,60.9,0.482,High,UDUPI,2012
2012-06-30,34.1,0.484,Low,UDUPI,2012
2012-07-01,34.5,0.468,Low,UDUPI,2012
2012-07-02,50.7,0.477,Medium,UDUPI,2012
2012-07-03,21.3,0.462,Low,UDUPI,2012
2012-07-04,11.9,0.49,Low,UDUPI,2012
2012-07-05,7.3,0.501,Low,UDUPI,2012
2012-07-06,7.1,0.504,Low,UDUPI,2012
2012-07-07,10.9,0.489,Low,UDUPI,2012
2012-07-08,31.9,0.482,Low,UDUPI,2012
2012-07-09,29.5,0.476,Low,UDUPI,2012
2012-07-10,40.7,0.483,Medium,UDUPI,2012
2012-07-11,45.2,0.48,Medium,UDUPI,2012
2012-07-12,32.9,0.476,Low,UDUPI,2012
2012-07-13,15.0,0.473,Low,UDUPI,2012
2012-07-14,9.9,0.488,Low,UDUPI,2012
2012-07-15,3.5,0.495,Low,UDUPI,2012
2012-07-16,15.3,0.483,Low,UDUPI,2012
2012-07-17,32.3,0.483,Low,UDUPI,2012
2012-07-18,19.7,0.469,Low,UDUPI,2012
2012-07-19,8.8,0.503,Low,UDUPI,2012
2012-07-20,21.2,0.492,Low,UDUPI,2012
2012-07-21,25.1,0.484,Low,UDUPI,2012
2012-07-22,17.8,0.483,Low,UDUPI,2012
2012-07-23,14.3,0.475,Low,UDUPI,2012
2012-07-24,7.1,0.497,Low,UDUPI,2012
2012-07-25,24.8,0.488,Low,UDUPI,2012
2012-07-26,14.0,0.475,Low,UDUPI,2012
2012-07-27,20.0,0.476,Low,UDUPI,2012
2012-07-28,11.6,0.472,Low,UDUPI,2012
2012-07-29,6.6,0.504,Low,UDUPI,2012
2012-07-30,5.2,0.502,Low,UDUPI,2012
2012-07-31,5.2,0.503,Low,UDUPI,2012
2012-08-01,4.8,0.504,Low,UDUPI,2012
2012-08-02,8.6,0.509,Low,UDUPI,2012
2012-08-03,7.4,0.508,Low,UDUPI,2012
2012-08-04,36.1,0.476,Low,UDUPI,2012
2012-08-05,9.2,0.502,Low,UDUPI,2012
2012-08-06,30.3,0.482,Low,UDUPI,2012
2012-08-07,30.9,0.477,Low,UDUPI,2012
2012-08-08,30.1,0.472,Low,UDUPI,2012
2012-08-09,46.9,0.483,Medium,UDUPI,2012
2012-08-10,52.4,0.47,Medium,UDUPI,2012
2012-08-11,44.3,0.473,Medium,UDUPI,2012
2012-08-12,40.7,0.479,Medium,UDUPI,2012
2012-08-13,10.1,0.482,Low,UDUPI,2012
2012-08-14,3.5,0.463,Low,UDUPI,2012
2012-08-15,8.4,0.494,Low,UDUPI,2012
2012-08-16,7.3,0.501,Low,UDUPI,2012
2012-08-17,16.7,0.488,Low,UDUPI,2012
2012-08-18,8.4,0.505,Low,UDUPI,2012
2012-08-19,7.1,0.509,Low,UDUPI,2012
2012-08-20,5.5,0.504,Low,UDUPI,2012
2012-08-21,5.9,0.503,Low,UDUPI,2012
2012-08-22,6.0,0.476,Low,UDUPI,2012
2012-08-23,9.8,0.465,Low,UDUPI,2012
2012-08-24,6.4,0.479,Low,UDUPI,2012
2012-08-25,26.1,0.482,Low,UDUPI,2012
2012-08-26,56.2,0.48,Medium,UDUPI,2012
2012-08-27,37.3,0.481,Low,UDUPI,2012
2012-08-28,32.9,0.485,Low,UDUPI,2012
2012-08-29,54.6,0.484,Medium,UDUPI,2012
2012-08-30,62.2,0.478,High,UDUPI,2012
2012-08-31,63.1,0.482,High,UDUPI,2012
2012-09-01,42.3,0.477,Medium,UDUPI,2012
2012-09-02,30.5,0.482,Low,UDUPI,2012
2012-09-03,35.6,0.488,Low,UDUPI,2012
2012-09-04,29.5,0.479,Low,UDUPI,2012
2012-09-05,16.1,0.467,Low,UDUPI,2012
2012-09-06,17.1,0.486,Low,UDUPI,2012
2012-09-07,29.9,0.484,Low,UDUPI,2012
2012-09-08,12.6,0.488,Low,UDUPI,2012
2012-09-09,16.9,0.48,Low,UDUPI,2012
2012-09-10,6.6,0.491,Low,UDUPI,2012
2012-09-11,9.1,0.509,Low,UDUPI,2012
2012-09-12,11.4,0.486,Low,UDUPI,2012
2012-09-13,6.0,0.497,Low,UDUPI,2012
2012-09-14,13.4,0.495,Low,UDUPI,2012
2012-09-15,10.0,0.461,Low,UDUPI,2012
2012-09-16,4.8,0.491,Low,UDUPI,2012
2012-09-17,3.7,0.493,Low,UDUPI,2012
2012-09-18,1.9,0.487,Low,UDUPI,2012
2012-09-19,0.6,0.475,Low,UDUPI,2012
2012-09-20,0.2,0.463,Low,UDUPI,2012
2012-09-21,0.0,0.448,Low,UDUPI,2012
2012-09-22,0.0,0.435,Low,UDUPI,2012
2012-09-23,0.0,0.423,Low,UDUPI,2012
2012-09-24,0.0,0.413,Low,UDUPI,2012
2012-09-25,0.0,0.404,Low,UDUPI,2012
2012-09-26,0.1,0.394,Low,UDUPI,2012
2012-09-27,0.1,0.387,Low,UDUPI,2012
2012-09-28,1.9,0.393,Low,UDUPI,2012
2012-09-29,8.9,0.427,Low,UDUPI,2012
2012-09-30,13.4,0.483,Low,UDUPI,2012
2012-10-01,23.1,0.47,Low,UDUPI,2012
2012-10-02,28.0,0.481,Low,UDUPI,2012
2012-10-03,4.4,0.485,Low,UDUPI,2012
2012-10-04,5.0,0.496,Low,UDUPI,2012
2012-10-05,1.5,0.491,Low,UDUPI,2012
2012-10-06,0.2,0.474,Low,UDUPI,2012
2012-10-07,0.0,0.462,Low,UDUPI,2012
2012-10-08,0.0,0.45,Low,UDUPI,2012
2012-10-09,5.0,0.458,Low,UDUPI,2012
2012-10-10,0.8,0.474,Low,UDUPI,2012
2012-10-11,0.0,0.457,Low,UDUPI,2012
2012-10-12,0.0,0.44,Low,UDUPI,2012
2012-10-13,0.0,0.427,Low,UDUPI,2012
2012-10-14,0.4,0.418,Low,UDUPI,2012
2012-10-15,3.6,0.425,Low,UDUPI,2012
2012-10-16,2.1,0.447,Low,UDUPI,2012
2012-10-17,0.4,0.437,Low,UDUPI,2012
2012-10-18,0.0,0.42,Low,UDUPI,2012
2012-10-19,1.6,0.42,Low,UDUPI,2012
2012-10-20,8.3,0.451,Low,UDUPI,2012
2012-10-21,24.0,0.463,Low,UDUPI,2012
2012-10-22,17.4,0.475,Low,UDUPI,2012
2012-10-23,3.0,0.476,Low,UDUPI,2012
2012-10-24,4.1,0.465,Low,UDUPI,2012
2012-10-25,10.6,0.471,Low,UDUPI,2012
2012-10-26,2.8,0.432,Low,UDUPI,2012
2012-10-27,0.0,0.454,Low,UDUPI,2012
